ID Year,Year,ID Region,Region,ID Comuna,Comuna,Number of visas
2012,2012,4,Coquimbo,7,Andacollo,11.0
2012,2012,4,Coquimbo,69,Coquimbo,26.0
2012,2012,4,Coquimbo,111,Illapel,1.0
2012,2012,4,Coquimbo,126,La Serena,98.0
2012,2012,4,Coquimbo,192,Ovalle,6.0
2012,2012,4,Coquimbo,195,Paihuano,2.0
2012,2012,4,Coquimbo,334,Vicuña,1.0
2012,2012,5,Valparaíso,1,Algarrobo,1.0
2012,2012,5,Valparaíso,22,Calera,1.0
2012,2012,5,Valparaíso,31,Casablanca,2.0
2012,2012,5,Valparaíso,63,Con Cón,3.0
2012,2012,5,Valparaíso,87,El Tabo,1.0
2012,2012,5,Valparaíso,115,Isla De Pascua,2.0
2012,2012,5,Valparaíso,138,Limache,1.0
2012,2012,5,Valparaíso,142,Llay Llay,2.0
2012,2012,5,Valparaíso,151,Los Andes,6.0
2012,2012,5,Valparaíso,252,Quillota,12.0
2012,2012,5,Valparaíso,253,Quilpué,10.0
2012,2012,5,Valparaíso,279,San Antonio,9.0
2012,2012,5,Valparaíso,285,San Felipe,10.0
2012,2012,5,Valparaíso,308,Santo Domingo,1.0
2012,2012,5,Valparaíso,331,Valparaiso,24.0
2012,2012,5,Valparaíso,337,Villa Alemana,3.0
2012,2012,5,Valparaíso,339,Viña Del Mar,69.0
2012,2012,6,O'Higgins,178,Nancagua,1.0
2012,2012,6,O'Higgins,259,Rancagua,20.0
2012,2012,6,O'Higgins,265,Rengo,4.0
2012,2012,6,O'Higgins,286,San Fernando,18.0
2012,2012,6,O'Higgins,302,San Vicente,1.0
2012,2012,7,Maule,79,Curicó,6.0
2012,2012,7,Maule,139,Linares,15.0
2012,2012,7,Maule,173,Molina,2.0
2012,2012,7,Maule,204,Parral,1.0
2012,2012,7,Maule,289,San Javier,1.0
2012,2012,7,Maule,311,Talca,20.0
2012,2012,8,Biobío,41,Chiguayante,1.0
2012,2012,8,Biobío,43,Chillán,16.0
2012,2012,8,Biobío,64,Concepción,49.0
2012,2012,8,Biobío,70,Coronel,4.0
2012,2012,8,Biobío,106,Hualpén,2.0
2012,2012,8,Biobío,107,Hualqui,1.0
2012,2012,8,Biobío,131,Laja,18.0
2012,2012,8,Biobío,152,Los Angeles,9.0
2012,2012,8,Biobío,210,Penco,3.0
2012,2012,8,Biobío,298,San Pedro De La Paz,2.0
2012,2012,8,Biobío,312,Talcahuano,2.0
2012,2012,9,Araucanía,8,Angol,2.0
2012,2012,9,Araucanía,135,Lautaro,8.0
2012,2012,9,Araucanía,314,Temuco,22.0
2012,2012,9,Araucanía,333,Victoria,1.0
2012,2012,10,Los Lagos,95,Frutillar,3.0
2012,2012,10,Los Lagos,191,Osorno,12.0
2012,2012,10,Los Lagos,233,Puerto Montt,12.0
2012,2012,10,Los Lagos,235,Puerto Varas,2.0
2012,2012,10,Los Lagos,247,Quemchi,1.0
2012,2012,11,Aysén,54,Coihaique,5.0
2012,2012,12,Magallanes,179,Natales,3.0
2012,2012,12,Magallanes,225,Porvenir,1.0
2012,2012,12,Magallanes,238,Punta Arenas,17.0
2012,2012,13,Region Metropolitana Santiago,14,Buin,2.0
2012,2012,13,Region Metropolitana Santiago,23,Calera De Tango,5.0
2012,2012,13,Region Metropolitana Santiago,35,Cerrillos,52.0
2012,2012,13,Region Metropolitana Santiago,36,Cerro Navia,5.0
2012,2012,13,Region Metropolitana Santiago,59,Colina,14.0
2012,2012,13,Region Metropolitana Santiago,65,Conchalí,19.0
2012,2012,13,Region Metropolitana Santiago,83,El Bosque,17.0
2012,2012,13,Region Metropolitana Santiago,90,Estacion Central,99.0
2012,2012,13,Region Metropolitana Santiago,110,Huechuraba,13.0
2012,2012,13,Region Metropolitana Santiago,112,Independencia,49.0
2012,2012,13,Region Metropolitana Santiago,117,La Cisterna,35.0
2012,2012,13,Region Metropolitana Santiago,120,La Florida,45.0
2012,2012,13,Region Metropolitana Santiago,121,La Granja,7.0
2012,2012,13,Region Metropolitana Santiago,124,La Pintana,5.0
2012,2012,13,Region Metropolitana Santiago,125,La Reina,18.0
2012,2012,13,Region Metropolitana Santiago,134,Las Condes,544.0
2012,2012,13,Region Metropolitana Santiago,143,Lo Barnechea,39.0
2012,2012,13,Region Metropolitana Santiago,144,Lo Espejo,7.0
2012,2012,13,Region Metropolitana Santiago,145,Lo Prado,5.0
2012,2012,13,Region Metropolitana Santiago,160,Macul,23.0
2012,2012,13,Region Metropolitana Santiago,162,Maipú,51.0
2012,2012,13,Region Metropolitana Santiago,172,Melipilla,2.0
2012,2012,13,Region Metropolitana Santiago,186,Ñuñoa,84.0
2012,2012,13,Region Metropolitana Santiago,193,Padre Hurtado,2.0
2012,2012,13,Region Metropolitana Santiago,197,Paine,2.0
2012,2012,13,Region Metropolitana Santiago,205,Pedro Aguirre Cerda,3.0
2012,2012,13,Region Metropolitana Santiago,211,Peñaflor,7.0
2012,2012,13,Region Metropolitana Santiago,212,Peñalolén,22.0
2012,2012,13,Region Metropolitana Santiago,228,Providencia,200.0
2012,2012,13,Region Metropolitana Santiago,231,Pudahuel,25.0
2012,2012,13,Region Metropolitana Santiago,232,Puente Alto,32.0
2012,2012,13,Region Metropolitana Santiago,249,Quilicura,27.0
2012,2012,13,Region Metropolitana Santiago,256,Quinta Normal,20.0
2012,2012,13,Region Metropolitana Santiago,262,Recoleta,277.0
2012,2012,13,Region Metropolitana Santiago,264,Renca,4.0
2012,2012,13,Region Metropolitana Santiago,280,San Bernardo,47.0
2012,2012,13,Region Metropolitana Santiago,290,San Joaquín,8.0
2012,2012,13,Region Metropolitana Santiago,293,San Miguel,30.0
2012,2012,13,Region Metropolitana Santiago,300,San Ramón,8.0
2012,2012,13,Region Metropolitana Santiago,307,Santiago,1025.0
2012,2012,13,Region Metropolitana Santiago,310,Talagante,10.0
2012,2012,13,Region Metropolitana Santiago,340,Vitacura,62.0
2012,2012,13,Region Metropolitana Santiago,346,Lampa,5.0
2012,2012,14,Los Ríos,127,La Unión,1.0
2012,2012,14,Los Ríos,269,Rio Bueno,1.0
2012,2012,14,Los Ríos,329,Valdivia,8.0
2012,2012,15,Arica y Parinacota,12,Arica,12.0
2013,2013,1,Tarapacá,5,Alto Hospicio,6.0
2013,2013,1,Tarapacá,113,Iquique,569.0
2013,2013,1,Tarapacá,226,Pozo Almonte,15.0
2013,2013,2,Antofagasta,9,Antofagasta,33.0
2013,2013,2,Antofagasta,19,Calama,8.0
2013,2013,2,Antofagasta,170,Mejillones,1.0
2013,2013,2,Antofagasta,321,Tocopilla,1.0
2013,2013,3,Atacama,39,Chañaral,4.0
2013,2013,3,Atacama,68,Copiapó,60.0
2013,2013,3,Atacama,109,Huasco,2.0
2013,2013,3,Atacama,330,Vallenar,2.0
2013,2013,4,Coquimbo,7,Andacollo,1.0
2013,2013,4,Coquimbo,27,Canela,1.0
2013,2013,4,Coquimbo,69,Coquimbo,23.0
2013,2013,4,Coquimbo,111,Illapel,1.0
2013,2013,4,Coquimbo,126,La Serena,51.0
2013,2013,4,Coquimbo,192,Ovalle,11.0
2013,2013,5,Valparaíso,22,Calera,6.0
2013,2013,5,Valparaíso,31,Casablanca,2.0
2013,2013,5,Valparaíso,63,Con Cón,2.0
2013,2013,5,Valparaíso,87,El Tabo,1.0
2013,2013,5,Valparaíso,118,La Cruz,1.0
2013,2013,5,Valparaíso,138,Limache,1.0
2013,2013,5,Valparaíso,151,Los Andes,6.0
2013,2013,5,Valparaíso,252,Quillota,18.0
2013,2013,5,Valparaíso,253,Quilpué,12.0
2013,2013,5,Valparaíso,279,San Antonio,10.0
2013,2013,5,Valparaíso,285,San Felipe,11.0
2013,2013,5,Valparaíso,331,Valparaiso,23.0
2013,2013,5,Valparaíso,337,Villa Alemana,2.0
2013,2013,5,Valparaíso,339,Viña Del Mar,54.0
2013,2013,6,O'Higgins,159,Machalí,1.0
2013,2013,6,O'Higgins,175,San Francisco De Mostazal,2.0
2013,2013,6,O'Higgins,178,Nancagua,1.0
2013,2013,6,O'Higgins,199,Palmilla,4.0
2013,2013,6,O'Higgins,219,Pichilemu,2.0
2013,2013,6,O'Higgins,259,Rancagua,24.0
2013,2013,6,O'Higgins,265,Rengo,3.0
2013,2013,6,O'Higgins,286,San Fernando,32.0
2013,2013,6,O'Higgins,302,San Vicente,2.0
2013,2013,6,O'Higgins,304,Santa Cruz,3.0
2013,2013,7,Maule,66,Constitución,2.0
2013,2013,7,Maule,79,Curicó,10.0
2013,2013,7,Maule,105,Hualañé,1.0
2013,2013,7,Maule,139,Linares,14.0
2013,2013,7,Maule,173,Molina,2.0
2013,2013,7,Maule,204,Parral,2.0
2013,2013,7,Maule,289,San Javier,2.0
2013,2013,7,Maule,311,Talca,26.0
2013,2013,8,Biobío,43,Chillán,15.0
2013,2013,8,Biobío,64,Concepción,36.0
2013,2013,8,Biobío,70,Coronel,5.0
2013,2013,8,Biobío,106,Hualpén,2.0
2013,2013,8,Biobío,131,Laja,23.0
2013,2013,8,Biobío,152,Los Angeles,15.0
2013,2013,8,Biobío,176,Mulchén,1.0
2013,2013,8,Biobío,281,San Carlos,1.0
2013,2013,8,Biobío,298,San Pedro De La Paz,6.0
2013,2013,8,Biobío,312,Talcahuano,14.0
2013,2013,9,Araucanía,135,Lautaro,4.0
2013,2013,9,Araucanía,314,Temuco,68.0
2013,2013,9,Araucanía,333,Victoria,1.0
2013,2013,10,Los Lagos,32,Castro,1.0
2013,2013,10,Los Lagos,95,Frutillar,1.0
2013,2013,10,Los Lagos,191,Osorno,21.0
2013,2013,10,Los Lagos,233,Puerto Montt,6.0
2013,2013,10,Los Lagos,235,Puerto Varas,5.0
2013,2013,10,Los Lagos,241,Purranque,2.0
2013,2013,11,Aysén,54,Coihaique,1.0
2013,2013,12,Magallanes,179,Natales,3.0
2013,2013,12,Magallanes,238,Punta Arenas,15.0
2013,2013,13,Region Metropolitana Santiago,14,Buin,6.0
2013,2013,13,Region Metropolitana Santiago,35,Cerrillos,45.0
2013,2013,13,Region Metropolitana Santiago,36,Cerro Navia,3.0
2013,2013,13,Region Metropolitana Santiago,59,Colina,16.0
2013,2013,13,Region Metropolitana Santiago,65,Conchalí,10.0
2013,2013,13,Region Metropolitana Santiago,83,El Bosque,12.0
2013,2013,13,Region Metropolitana Santiago,90,Estacion Central,96.0
2013,2013,13,Region Metropolitana Santiago,110,Huechuraba,9.0
2013,2013,13,Region Metropolitana Santiago,112,Independencia,51.0
2013,2013,13,Region Metropolitana Santiago,114,Isla De Maipo,1.0
2013,2013,13,Region Metropolitana Santiago,117,La Cisterna,16.0
2013,2013,13,Region Metropolitana Santiago,120,La Florida,34.0
2013,2013,13,Region Metropolitana Santiago,121,La Granja,2.0
2013,2013,13,Region Metropolitana Santiago,124,La Pintana,4.0
2013,2013,13,Region Metropolitana Santiago,125,La Reina,24.0
2013,2013,13,Region Metropolitana Santiago,134,Las Condes,540.0
2013,2013,13,Region Metropolitana Santiago,143,Lo Barnechea,45.0
2013,2013,13,Region Metropolitana Santiago,144,Lo Espejo,6.0
2013,2013,13,Region Metropolitana Santiago,145,Lo Prado,9.0
2013,2013,13,Region Metropolitana Santiago,160,Macul,13.0
2013,2013,13,Region Metropolitana Santiago,162,Maipú,46.0
2013,2013,13,Region Metropolitana Santiago,172,Melipilla,2.0
2013,2013,13,Region Metropolitana Santiago,186,Ñuñoa,79.0
2013,2013,13,Region Metropolitana Santiago,193,Padre Hurtado,1.0
2013,2013,13,Region Metropolitana Santiago,205,Pedro Aguirre Cerda,4.0
2013,2013,13,Region Metropolitana Santiago,211,Peñaflor,1.0
2013,2013,13,Region Metropolitana Santiago,212,Peñalolén,14.0
2013,2013,13,Region Metropolitana Santiago,228,Providencia,202.0
2013,2013,13,Region Metropolitana Santiago,231,Pudahuel,21.0
2013,2013,13,Region Metropolitana Santiago,232,Puente Alto,32.0
2013,2013,13,Region Metropolitana Santiago,249,Quilicura,22.0
2013,2013,13,Region Metropolitana Santiago,256,Quinta Normal,11.0
2013,2013,13,Region Metropolitana Santiago,262,Recoleta,263.0
2013,2013,13,Region Metropolitana Santiago,264,Renca,7.0
2013,2013,13,Region Metropolitana Santiago,280,San Bernardo,52.0
2013,2013,13,Region Metropolitana Santiago,290,San Joaquín,9.0
2013,2013,13,Region Metropolitana Santiago,293,San Miguel,22.0
2013,2013,13,Region Metropolitana Santiago,300,San Ramón,6.0
2013,2013,13,Region Metropolitana Santiago,307,Santiago,1125.0
2013,2013,13,Region Metropolitana Santiago,310,Talagante,9.0
2013,2013,13,Region Metropolitana Santiago,340,Vitacura,48.0
2013,2013,13,Region Metropolitana Santiago,346,Lampa,7.0
2013,2013,14,Los Ríos,127,La Unión,2.0
2013,2013,14,Los Ríos,329,Valdivia,15.0
2013,2013,15,Arica y Parinacota,12,Arica,7.0
2014,2014,1,Tarapacá,5,Alto Hospicio,11.0
2014,2014,1,Tarapacá,113,Iquique,564.0
2014,2014,1,Tarapacá,217,Pica,2.0
2014,2014,1,Tarapacá,226,Pozo Almonte,17.0
2014,2014,2,Antofagasta,9,Antofagasta,32.0
2014,2014,2,Antofagasta,19,Calama,7.0
2014,2014,2,Antofagasta,170,Mejillones,27.0
2014,2014,2,Antofagasta,321,Tocopilla,1.0
2014,2014,3,Atacama,39,Chañaral,1.0
2014,2014,3,Atacama,68,Copiapó,95.0
2014,2014,3,Atacama,81,Diego De Almagro,2.0
2014,2014,3,Atacama,109,Huasco,54.0
2014,2014,3,Atacama,330,Vallenar,8.0
2014,2014,4,Coquimbo,69,Coquimbo,29.0
2014,2014,4,Coquimbo,126,La Serena,68.0
2014,2014,4,Coquimbo,192,Ovalle,22.0
2014,2014,4,Coquimbo,195,Paihuano,2.0
2014,2014,4,Coquimbo,278,Salamanca,2.0
2014,2014,5,Valparaíso,22,Calera,4.0
2014,2014,5,Valparaíso,31,Casablanca,1.0
2014,2014,5,Valparaíso,63,Con Cón,8.0
2014,2014,5,Valparaíso,115,Isla De Pascua,1.0
2014,2014,5,Valparaíso,118,La Cruz,2.0
2014,2014,5,Valparaíso,138,Limache,1.0
2014,2014,5,Valparaíso,151,Los Andes,10.0
2014,2014,5,Valparaíso,229,Puchuncaví,1.0
2014,2014,5,Valparaíso,252,Quillota,27.0
2014,2014,5,Valparaíso,253,Quilpué,11.0
2014,2014,5,Valparaíso,279,San Antonio,41.0
2014,2014,5,Valparaíso,283,San Esteban,1.0
2014,2014,5,Valparaíso,285,San Felipe,13.0
2014,2014,5,Valparaíso,308,Santo Domingo,1.0
2014,2014,5,Valparaíso,331,Valparaiso,47.0
2014,2014,5,Valparaíso,337,Villa Alemana,2.0
2014,2014,5,Valparaíso,339,Viña Del Mar,77.0
2014,2014,6,O'Higgins,159,Machalí,2.0
2014,2014,6,O'Higgins,199,Palmilla,3.0
2014,2014,6,O'Higgins,219,Pichilemu,1.0
2014,2014,6,O'Higgins,259,Rancagua,26.0
2014,2014,6,O'Higgins,265,Rengo,2.0
2014,2014,6,O'Higgins,266,Requinoa,1.0
2014,2014,6,O'Higgins,286,San Fernando,15.0
2014,2014,6,O'Higgins,302,San Vicente,1.0
2014,2014,6,O'Higgins,304,Santa Cruz,5.0
2014,2014,7,Maule,34,Cauquenes,7.0
2014,2014,7,Maule,57,Colbún,1.0
2014,2014,7,Maule,79,Curicó,21.0
2014,2014,7,Maule,139,Linares,41.0
2014,2014,7,Maule,173,Molina,1.0
2014,2014,7,Maule,204,Parral,3.0
2014,2014,7,Maule,261,Rauco,1.0
2014,2014,7,Maule,289,San Javier,3.0
2014,2014,7,Maule,311,Talca,27.0
2014,2014,8,Biobío,18,Cabrero,2.0
2014,2014,8,Biobío,43,Chillán,16.0
2014,2014,8,Biobío,64,Concepción,57.0
2014,2014,8,Biobío,70,Coronel,7.0
2014,2014,8,Biobío,107,Hualqui,1.0
2014,2014,8,Biobío,131,Laja,14.0
2014,2014,8,Biobío,152,Los Angeles,12.0
2014,2014,8,Biobío,157,Lota,1.0
2014,2014,8,Biobío,176,Mulchén,2.0
2014,2014,8,Biobío,281,San Carlos,3.0
2014,2014,8,Biobío,298,San Pedro De La Paz,12.0
2014,2014,8,Biobío,312,Talcahuano,17.0
2014,2014,9,Araucanía,135,Lautaro,6.0
2014,2014,9,Araucanía,184,Nueva Imperial,4.0
2014,2014,9,Araucanía,314,Temuco,36.0
2014,2014,9,Araucanía,333,Victoria,5.0
2014,2014,9,Araucanía,338,Villarrica,1.0
2014,2014,10,Los Lagos,32,Castro,3.0
2014,2014,10,Los Lagos,154,Los Muermos,1.0
2014,2014,10,Los Lagos,191,Osorno,17.0
2014,2014,10,Los Lagos,233,Puerto Montt,13.0
2014,2014,10,Los Lagos,235,Puerto Varas,7.0
2014,2014,11,Aysén,54,Coihaique,3.0
2014,2014,12,Magallanes,179,Natales,5.0
2014,2014,12,Magallanes,238,Punta Arenas,16.0
2014,2014,13,Region Metropolitana Santiago,14,Buin,5.0
2014,2014,13,Region Metropolitana Santiago,23,Calera De Tango,32.0
2014,2014,13,Region Metropolitana Santiago,35,Cerrillos,55.0
2014,2014,13,Region Metropolitana Santiago,36,Cerro Navia,2.0
2014,2014,13,Region Metropolitana Santiago,59,Colina,14.0
2014,2014,13,Region Metropolitana Santiago,65,Conchalí,8.0
2014,2014,13,Region Metropolitana Santiago,83,El Bosque,14.0
2014,2014,13,Region Metropolitana Santiago,85,El Monte,1.0
2014,2014,13,Region Metropolitana Santiago,90,Estacion Central,87.0
2014,2014,13,Region Metropolitana Santiago,110,Huechuraba,14.0
2014,2014,13,Region Metropolitana Santiago,112,Independencia,46.0
2014,2014,13,Region Metropolitana Santiago,117,La Cisterna,26.0
2014,2014,13,Region Metropolitana Santiago,120,La Florida,36.0
2014,2014,13,Region Metropolitana Santiago,121,La Granja,3.0
2014,2014,13,Region Metropolitana Santiago,124,La Pintana,5.0
2014,2014,13,Region Metropolitana Santiago,125,La Reina,17.0
2014,2014,13,Region Metropolitana Santiago,134,Las Condes,571.0
2014,2014,13,Region Metropolitana Santiago,143,Lo Barnechea,58.0
2014,2014,13,Region Metropolitana Santiago,144,Lo Espejo,3.0
2014,2014,13,Region Metropolitana Santiago,145,Lo Prado,4.0
2014,2014,13,Region Metropolitana Santiago,160,Macul,14.0
2014,2014,13,Region Metropolitana Santiago,162,Maipú,37.0
2014,2014,13,Region Metropolitana Santiago,172,Melipilla,4.0
2014,2014,13,Region Metropolitana Santiago,186,Ñuñoa,82.0
2014,2014,13,Region Metropolitana Santiago,193,Padre Hurtado,2.0
2014,2014,13,Region Metropolitana Santiago,205,Pedro Aguirre Cerda,2.0
2014,2014,13,Region Metropolitana Santiago,211,Peñaflor,3.0
2014,2014,13,Region Metropolitana Santiago,212,Peñalolén,10.0
2014,2014,13,Region Metropolitana Santiago,221,Pirque,1.0
2014,2014,13,Region Metropolitana Santiago,228,Providencia,238.0
2014,2014,13,Region Metropolitana Santiago,231,Pudahuel,18.0
2014,2014,13,Region Metropolitana Santiago,232,Puente Alto,34.0
2014,2014,13,Region Metropolitana Santiago,249,Quilicura,31.0
2014,2014,13,Region Metropolitana Santiago,256,Quinta Normal,7.0
2014,2014,13,Region Metropolitana Santiago,262,Recoleta,275.0
2014,2014,13,Region Metropolitana Santiago,264,Renca,6.0
2014,2014,13,Region Metropolitana Santiago,280,San Bernardo,88.0
2014,2014,13,Region Metropolitana Santiago,290,San Joaquín,7.0
2014,2014,13,Region Metropolitana Santiago,291,San José De Maipo,2.0
2014,2014,13,Region Metropolitana Santiago,293,San Miguel,26.0
2014,2014,13,Region Metropolitana Santiago,300,San Ramón,7.0
2014,2014,13,Region Metropolitana Santiago,307,Santiago,1144.0
2014,2014,13,Region Metropolitana Santiago,310,Talagante,12.0
2014,2014,13,Region Metropolitana Santiago,340,Vitacura,62.0
2014,2014,13,Region Metropolitana Santiago,346,Lampa,9.0
2014,2014,14,Los Ríos,127,La Unión,2.0
2014,2014,14,Los Ríos,196,Paillaco,3.0
2014,2014,14,Los Ríos,269,Rio Bueno,1.0
2014,2014,14,Los Ríos,329,Valdivia,17.0
2014,2014,15,Arica y Parinacota,12,Arica,7.0
2015,2015,1,Tarapacá,5,Alto Hospicio,10.0
2015,2015,1,Tarapacá,113,Iquique,588.0
2015,2015,1,Tarapacá,226,Pozo Almonte,6.0
2015,2015,2,Antofagasta,9,Antofagasta,88.0
2015,2015,2,Antofagasta,19,Calama,14.0
2015,2015,2,Antofagasta,170,Mejillones,129.0
2015,2015,2,Antofagasta,313,Taltal,1.0
2015,2015,2,Antofagasta,321,Tocopilla,2.0
2015,2015,3,Atacama,68,Copiapó,72.0
2015,2015,3,Atacama,81,Diego De Almagro,1.0
2015,2015,3,Atacama,109,Huasco,37.0
2015,2015,3,Atacama,317,Tierra Amarilla,1.0
2015,2015,3,Atacama,330,Vallenar,21.0
2015,2015,4,Coquimbo,7,Andacollo,2.0
2015,2015,4,Coquimbo,69,Coquimbo,24.0
2015,2015,4,Coquimbo,126,La Serena,106.0
2015,2015,4,Coquimbo,192,Ovalle,12.0
2015,2015,4,Coquimbo,195,Paihuano,4.0
2015,2015,4,Coquimbo,334,Vicuña,2.0
2015,2015,5,Valparaíso,1,Algarrobo,1.0
2015,2015,5,Valparaíso,22,Calera,8.0
2015,2015,5,Valparaíso,63,Con Cón,2.0
2015,2015,5,Valparaíso,103,Hijuelas,1.0
2015,2015,5,Valparaíso,115,Isla De Pascua,1.0
2015,2015,5,Valparaíso,118,La Cruz,1.0
2015,2015,5,Valparaíso,123,La Ligua,7.0
2015,2015,5,Valparaíso,138,Limache,4.0
2015,2015,5,Valparaíso,142,Llay Llay,1.0
2015,2015,5,Valparaíso,151,Los Andes,6.0
2015,2015,5,Valparaíso,252,Quillota,34.0
2015,2015,5,Valparaíso,253,Quilpué,9.0
2015,2015,5,Valparaíso,279,San Antonio,40.0
2015,2015,5,Valparaíso,285,San Felipe,13.0
2015,2015,5,Valparaíso,331,Valparaiso,64.0
2015,2015,5,Valparaíso,337,Villa Alemana,7.0
2015,2015,5,Valparaíso,339,Viña Del Mar,76.0
2015,2015,6,O'Higgins,101,Graneros,1.0
2015,2015,6,O'Higgins,159,Machalí,1.0
2015,2015,6,O'Higgins,178,Nancagua,1.0
2015,2015,6,O'Higgins,199,Palmilla,5.0
2015,2015,6,O'Higgins,219,Pichilemu,1.0
2015,2015,6,O'Higgins,259,Rancagua,32.0
2015,2015,6,O'Higgins,265,Rengo,1.0
2015,2015,6,O'Higgins,266,Requinoa,1.0
2015,2015,6,O'Higgins,286,San Fernando,23.0
2015,2015,6,O'Higgins,302,San Vicente,2.0
2015,2015,6,O'Higgins,304,Santa Cruz,4.0
2015,2015,7,Maule,34,Cauquenes,8.0
2015,2015,7,Maule,57,Colbún,1.0
2015,2015,7,Maule,66,Constitución,7.0
2015,2015,7,Maule,79,Curicó,17.0
2015,2015,7,Maule,139,Linares,39.0
2015,2015,7,Maule,168,Maule,1.0
2015,2015,7,Maule,173,Molina,1.0
2015,2015,7,Maule,204,Parral,3.0
2015,2015,7,Maule,289,San Javier,13.0
2015,2015,7,Maule,311,Talca,46.0
2015,2015,8,Biobío,11,Arauco,1.0
2015,2015,8,Biobío,18,Cabrero,1.0
2015,2015,8,Biobío,28,Cañete,3.0
2015,2015,8,Biobío,41,Chiguayante,3.0
2015,2015,8,Biobío,43,Chillán,25.0
2015,2015,8,Biobío,64,Concepción,70.0
2015,2015,8,Biobío,70,Coronel,14.0
2015,2015,8,Biobío,106,Hualpén,3.0
2015,2015,8,Biobío,136,Lebu,1.0
2015,2015,8,Biobío,152,Los Angeles,25.0
2015,2015,8,Biobío,157,Lota,3.0
2015,2015,8,Biobío,176,Mulchén,3.0
2015,2015,8,Biobío,177,Nacimiento,1.0
2015,2015,8,Biobío,281,San Carlos,3.0
2015,2015,8,Biobío,298,San Pedro De La Paz,6.0
2015,2015,8,Biobío,312,Talcahuano,62.0
2015,2015,8,Biobío,343,Yungay,2.0
2015,2015,9,Araucanía,8,Angol,5.0
2015,2015,9,Araucanía,60,Collipulli,2.0
2015,2015,9,Araucanía,135,Lautaro,7.0
2015,2015,9,Araucanía,147,Loncoche,2.0
2015,2015,9,Araucanía,184,Nueva Imperial,1.0
2015,2015,9,Araucanía,230,Pucón,1.0
2015,2015,9,Araucanía,263,Renaico,1.0
2015,2015,9,Araucanía,314,Temuco,74.0
2015,2015,9,Araucanía,333,Victoria,2.0
2015,2015,9,Araucanía,338,Villarrica,2.0
2015,2015,10,Los Lagos,6,Ancud,4.0
2015,2015,10,Los Lagos,20,Calbuco,25.0
2015,2015,10,Los Lagos,32,Castro,7.0
2015,2015,10,Los Lagos,95,Frutillar,1.0
2015,2015,10,Los Lagos,191,Osorno,33.0
2015,2015,10,Los Lagos,233,Puerto Montt,28.0
2015,2015,10,Los Lagos,235,Puerto Varas,9.0
2015,2015,10,Los Lagos,241,Purranque,2.0
2015,2015,11,Aysén,13,Aysén,1.0
2015,2015,11,Aysén,54,Coihaique,1.0
2015,2015,12,Magallanes,179,Natales,3.0
2015,2015,12,Magallanes,238,Punta Arenas,9.0
2015,2015,13,Region Metropolitana Santiago,14,Buin,12.0
2015,2015,13,Region Metropolitana Santiago,23,Calera De Tango,9.0
2015,2015,13,Region Metropolitana Santiago,35,Cerrillos,64.0
2015,2015,13,Region Metropolitana Santiago,36,Cerro Navia,8.0
2015,2015,13,Region Metropolitana Santiago,59,Colina,18.0
2015,2015,13,Region Metropolitana Santiago,65,Conchalí,11.0
2015,2015,13,Region Metropolitana Santiago,83,El Bosque,22.0
2015,2015,13,Region Metropolitana Santiago,90,Estacion Central,108.0
2015,2015,13,Region Metropolitana Santiago,110,Huechuraba,20.0
2015,2015,13,Region Metropolitana Santiago,112,Independencia,63.0
2015,2015,13,Region Metropolitana Santiago,117,La Cisterna,27.0
2015,2015,13,Region Metropolitana Santiago,120,La Florida,33.0
2015,2015,13,Region Metropolitana Santiago,121,La Granja,5.0
2015,2015,13,Region Metropolitana Santiago,124,La Pintana,4.0
2015,2015,13,Region Metropolitana Santiago,125,La Reina,29.0
2015,2015,13,Region Metropolitana Santiago,134,Las Condes,670.0
2015,2015,13,Region Metropolitana Santiago,143,Lo Barnechea,91.0
2015,2015,13,Region Metropolitana Santiago,144,Lo Espejo,1.0
2015,2015,13,Region Metropolitana Santiago,145,Lo Prado,5.0
2015,2015,13,Region Metropolitana Santiago,160,Macul,14.0
2015,2015,13,Region Metropolitana Santiago,162,Maipú,48.0
2015,2015,13,Region Metropolitana Santiago,172,Melipilla,3.0
2015,2015,13,Region Metropolitana Santiago,186,Ñuñoa,114.0
2015,2015,13,Region Metropolitana Santiago,193,Padre Hurtado,5.0
2015,2015,13,Region Metropolitana Santiago,197,Paine,25.0
2015,2015,13,Region Metropolitana Santiago,205,Pedro Aguirre Cerda,10.0
2015,2015,13,Region Metropolitana Santiago,211,Peñaflor,4.0
2015,2015,13,Region Metropolitana Santiago,212,Peñalolén,20.0
2015,2015,13,Region Metropolitana Santiago,228,Providencia,359.0
2015,2015,13,Region Metropolitana Santiago,231,Pudahuel,35.0
2015,2015,13,Region Metropolitana Santiago,232,Puente Alto,39.0
2015,2015,13,Region Metropolitana Santiago,249,Quilicura,28.0
2015,2015,13,Region Metropolitana Santiago,256,Quinta Normal,10.0
2015,2015,13,Region Metropolitana Santiago,262,Recoleta,273.0
2015,2015,13,Region Metropolitana Santiago,264,Renca,16.0
2015,2015,13,Region Metropolitana Santiago,280,San Bernardo,125.0
2015,2015,13,Region Metropolitana Santiago,290,San Joaquín,11.0
2015,2015,13,Region Metropolitana Santiago,293,San Miguel,27.0
2015,2015,13,Region Metropolitana Santiago,300,San Ramón,8.0
2015,2015,13,Region Metropolitana Santiago,307,Santiago,1389.0
